Timestamp	Title	Key text or quote	Original link URL
	IBJIYONGI	NEW WORDS! On Friday last week, I was invited to make remarks to the US particle physics governing body about equity. Here is what I said: #BlackandSTEM  https://t.co/QBDjVboign	https://twitter.com/i/web/status/1282726282783072269
	saintknives	Good to see that white liberals have done to Angela Davis what they did to MLK: pushing one single thing she said as absolute gospel whilst ignoring every radical stance she’s ever had.	https://twitter.com/i/web/status/1282798412883267584
	StevenCanals	I'll never be able to articulate the importance of seeing Naya, a Black Puerto Rican, portraying a queer Afro-Latina on primetime TV. I'm heartbroken over all the stories that will remain untold. #RIPNayaRivera https://t.co/UGq2rDwWay	https://twitter.com/i/web/status/1282770138647810048
			
	paddygibson	The same NSW Govt that runs protest organisers to court and condemns us as reckless is defending pubs despite multiple COVID cases. The right to drink trumps the right to protest in Aus. Unless your Black living under the Intervention - then you can be locked up for both!	https://twitter.com/i/web/status/1282622629166215168
	Tarneen	This is the second death at Acacia prison in the last 6 weeks — this country is really showing us that black lives don’t matter 💔 https://t.co/1NMaGVzlZ2	https://twitter.com/i/web/status/1282881599978127360
	sunili	Is there a @TwitterSafety feature for  dealing with #bluetick European Australian women crying about the racism they learned exists last month?  Sure the @4corners episode is important since there’re even more Eurostralians who don’t get it but honestly this is gross https://t.co/LWTq6Zwmyw	https://twitter.com/i/web/status/1282819421002559488
	johnlegend	If you are going to speak out, try to do your homework. Read about it. Talk to activists and organizers and people impacted.  Be open to evolution and changing your mind. Be intentional and strategic.  And think about the impact of your words on the real lives of real people	https://twitter.com/i/web/status/1282762479676710912
	Stacey_Coates	Honestly, I can’t find the words to express how ignorant that man is - I did manage to EDUCATE him about the Indigenous Standpoint (ie. the British Explorers account isn’t necessarily accurate - which we all know it isn’t) and I also explained the importance of our ORAL Histories	https://twitter.com/i/web/status/1282777135598366721
	Stacey_Coates	During a conversation with a new acquaintance I was “informed” that British Explorers knew more about Aboriginal culture than Aboriginal Peoples - Given I was perplexed by such a statement, I asked the person to explain why they believed that to be the case...	https://twitter.com/i/web/status/1282775392219041792
	ajplus	Director @Ava DuVernay says reform is not the answer and her new project @LeapAction will hold police accountable.   "Our brothers and sisters who were killed get a eulogy, and these officers had done wrong and get another job somewhere else and a pension check." https://t.co/qkaoiiAwjK	https://twitter.com/i/web/status/1281740327737454593
	ava	“1919 Elaine Massacre survivors helped form the Southern Tenant Farmers Union. Some then became part of SNCC. Social movements never come out of nowhere. They are part of longer struggles for freedom, built on both the successes and failures of the past.” https://t.co/MuYgrYhA3M	https://twitter.com/i/web/status/1281988766320582660
	ivieani	Sandra Bland died 5 years ago today  A reminder that #SayHerName was created that same year to challenge the notion that victims of police brutality &amp; anti-Black violence are predominantly men and to highlight the gender-specific ways Black women are disproportionately affected	https://twitter.com/i/web/status/1282737473639133184
			
	JolParslow	@haveachattabs Allowing too many lived voices =&gt;1 on MSM would result in too much truth for superior white ‘normal’ people to handle, as we saw 2019 in the best Q&amp;A ever run on women &amp; DV they had to pull it off. Same for BLM, ableism, you name it. Taking some self-power action is only way.	https://twitter.com/i/web/status/1282845031292735488
	haveachattabs	And then when you finally believe, what will you do? I mean will you set fire to this joint to save us? Will you hand in your badge? Resign your job? Pull apart the colony? Tear down the very systems you benefit every single day from?  Didn’t think so.	https://twitter.com/i/web/status/1282822041209417730
			
			
	haveachattabs	Why does it take a carefully constructed TV special for you to believe, for you to care... Did I not bleed enough for you?  Did I not cry enough?  Were my stories of violence, brutality, sexual assault, racism not enough for you?	https://twitter.com/i/web/status/1282822030195216385
	haveachattabs	And then there’s the curious thing where friends of mine are telling me to watch the show as if the things they saw on TV are new, as if myself and other mob haven’t been saying all of this forever!!	https://twitter.com/i/web/status/1282822027221467140
	haveachattabs	The show was appealing to white people through trauma porn and carefully constructed narratives. I will not bleed to get this colony’s attention. I have no interest in playing a role to either assuage their guilt nor generate it	https://twitter.com/i/web/status/1282822024428048384
	haveachattabs	We learnt 230 years ago that white people will never let us live free. We forget this is a whole system, it’s not just about individuals. I am not waiting on any of them to emancipate me. My liberation will be found standing beside my brothers and sistas in the struggle	https://twitter.com/i/web/status/1282822021743702016
			
	haveachattabs	I think the world of @latoya_aroha and I wanted to hear more from her. Latoya reminds us all in her work that we aren’t fighting for innocence we are fighting for justice. Latoya says we have to love people beyond who we want them to be	https://twitter.com/i/web/status/1282822013636104193
	haveachattabs	It’s actually a trend we are seeing right across the country within the abolition movement...it just seems that space for our voices is being squeezed out.	https://twitter.com/i/web/status/1282822011060776960
	haveachattabs	But here goes... In that whole special there was one lived prison exp voice......in this country, blak lived experience voices are invisabalised...which is weird because there are loads of us	https://twitter.com/i/web/status/1282822008405819392
			
			
			
	Roj_Ame	Was invited by @ChangeCommons to recommend readings around centring justice and care for #ResetReadingGroup. And it's out today! I selected some favourites that have shaped my thinking around the topic https://t.co/UpnqK9YtYL	https://twitter.com/i/web/status/1282825675770957824
	common	#SayHerName: On this day five years ago, our beloved sister Sandra Bland died in police custody three days after she was stopped, arrested and jailed for a broken tail light https://t.co/3hpkDWH4vF	https://twitter.com/i/web/status/1282855749320757248
	flashblak	My trauma as a blak woman isn’t for you to bear as a passive witness  My trauma as a blak woman is for you to stop perpetrating violence against me	https://twitter.com/i/web/status/1282645035930902529
	sandyosullivan	@mcberkman It's demoralising in the first instance. Also,  as an Aboriginal trans person, I'd suggest that it fails to recognise the deep history of gender diversity across our Communities and further disrespects a sense of the state 'reconciling' with that deep history.	https://twitter.com/i/web/status/1282853691028979712
	MerikiKO	I love how white people think they are the pillar of objectivity in a white settler colonial society. I just realllly love it. https://t.co/1Gsy9paZGy	https://twitter.com/i/web/status/1282861902054346752
	yassmin_a	I think the fact that facemasks are to be compulsory and yet politicians in Europe have had conniptions about niqabs and burqas for years... is comedy gold, and we have not had enough people use this content enough.	https://twitter.com/i/web/status/1282812720321003521
